station,pred,datum,temperatur,nederbordsmangd,vindriktning,vindhastighet,lufttryck,daggpunktstemperatur,month,lag_temperatur
Station_5,135.51395040264921,2017-01-05,-8,0.1,141.04166666666666,2.3291666666666666,1039.6625000000001,-12.483333333333329,1,-7.1
Station_5,136.09316896573628,2017-01-06,-1,3.4,143.41666666666666,3.8458333333333314,1024.0208333333333,-2.254166666666667,1,-8
Station_5,114.09925827489535,2017-01-07,-1.4,0,158.04166666666666,2.2416666666666667,1028.3041666666668,-1.6083333333333334,1,-1
Station_5,113.98126073972814,2017-01-08,1.8,0.3,204.375,3.8833333333333333,1020.525,1.4666666666666668,1,-1.4
Station_5,101.81404486908981,2017-01-09,0.7,0.2,168.29166666666666,5.008333333333333,1010.4833333333332,-0.3791666666666668,1,1.8
Station_5,105.7838976083253,2017-01-10,2.4,4.6,203.95833333333334,7.358333333333332,992.9666666666668,1.3416666666666668,1,0.7
Station_5,98.76531669047938,2017-01-11,3,0,244.16666666666666,5.720833333333334,990.7291666666666,0.4333333333333333,1,2.4
Station_5,96.5716262604059,2017-01-12,0.3,0,166,1.4666666666666666,991.4791666666666,-0.25833333333333336,1,3
Station_5,108.50478996274369,2017-01-13,-0.4,1,220.25,1.7499999999999993,998.5625,-0.45416666666666666,1,0.3
Station_5,112.0244948331337,2017-01-14,-1.9,0,276.75,3.4999999999999996,1014.2166666666668,-3.283333333333333,1,-0.4
Station_5,118.45370811030371,2017-01-15,-3.3,0,218.29166666666666,2.758333333333333,1026.5708333333332,-4.8625,1,-1.9
Station_5,122.39240728897853,2017-01-16,-1.7,0,169.91666666666666,2.0541666666666667,1035.6833333333332,-3.5833333333333335,1,-3.3
Station_5,115.16188638149583,2017-01-17,1.6,0.8,229.625,3.6916666666666664,1034.8875,1.133333333333333,1,-1.7
Station_5,101.66200800367687,2017-01-18,4.4,0,252.33333333333334,3.2000000000000006,1032.2958333333333,3.9041666666666655,1,1.6
Station_5,90.435924732011,2017-01-19,5.4,0,275.7083333333333,3.400000000000001,1030.0541666666666,4.120833333333333,1,4.4
Station_5,85.81574476692782,2017-01-20,2.6,0,214.875,1.2333333333333332,1030.3083333333334,2.2249999999999996,1,5.4
Station_5,98.07909388262823,2017-01-21,2.1,0,190.83333333333334,1.6624999999999999,1028.1208333333332,2.0083333333333333,1,2.6
Station_5,100.25801696644358,2017-01-22,1.8,0,247.625,2.5708333333333333,1022.7041666666664,1.1375,1,2.1
Station_5,101.3631946126493,2017-01-23,2.4,0,267.3333333333333,2.408333333333333,1024.9875000000004,2.3125000000000004,1,1.8
Station_5,99.13873955318597,2017-01-24,1,0,260.5416666666667,2.5416666666666665,1030.7291666666665,0.7083333333333335,1,2.4
Station_5,105.41169454317127,2017-01-25,0.1,0,203.70833333333334,2.1583333333333337,1031.3958333333333,-0.9458333333333333,1,1
Station_5,108.95681154260832,2017-01-26,0.4,0.2,136.375,2.183333333333333,1024.75,-0.8958333333333336,1,0.1
Station_5,108.0116217872362,2017-01-27,-0.2,0,133.25,1.970833333333333,1020.7208333333334,-1.4083333333333334,1,0.4
Station_5,109.90937988056868,2017-01-28,0.9,1.5,180.625,3.5833333333333335,1016.0083333333336,0.3416666666666672,1,-0.2
Station_5,105.16896181142815,2017-01-29,1.9,0,121.20833333333333,2.4041666666666663,1017.1458333333334,1.6500000000000001,1,0.9
Station_5,101.17508460166349,2017-01-30,1.5,0,82.54166666666667,3.066666666666667,1021.0083333333333,0.054166666666666675,1,1.9
Station_5,103.03424464642475,2017-01-31,0.9,0,135.83333333333334,2.9374999999999996,1021.6458333333331,-0.7916666666666669,1,1.5
Station_5,99.55335802506153,2017-02-01,0.2,0,145.16666666666666,4.145833333333333,1014.3958333333334,-1.0708333333333335,2,0.9
Station_5,102.27791421414929,2017-02-02,0.5,0.1,121.375,3.629166666666667,1009.1250000000001,0.033333333333333354,2,0.2
Station_5,100.36563860320709,2017-02-03,2.3,2.1,125.95833333333333,3.5416666666666665,1005.4708333333334,1.9666666666666661,2,0.5
Station_5,93.25334320454704,2017-02-04,1.4,1.4,87.5,3.3375,1010.0500000000002,1.070833333333333,2,2.3
Station_5,97.44395748485599,2017-02-05,0.2,0.2,60.666666666666664,4.795833333333333,1024.7833333333333,-1.9041666666666668,2,1.4
Station_5,103.5849779648883,2017-02-06,-2.4,0.3,64.375,5.099999999999999,1030.2124999999999,-5.570833333333333,2,0.2
Station_5,113.86986094339436,2017-02-07,-3.1,2.2,61.208333333333336,5.420833333333332,1034.2291666666667,-5.033333333333334,2,-2.4
Station_5,116.39801198418279,2017-02-08,-3.4,0.2,75.29166666666667,2.4458333333333333,1036.4916666666668,-5.258333333333332,2,-3.1
Station_5,116.02052236846816,2017-02-09,-0.8,0,84.5,3.3499999999999996,1034.1833333333336,-2.966666666666667,2,-3.4
Station_5,106.79293948776736,2017-02-10,-0.8,0,83.08333333333333,4.445833333333334,1034.7458333333334,-4.4750000000000005,2,-0.8
Station_5,106.79293948776736,2017-02-11,-0.8,0,73.33333333333333,3.375,1038.9416666666668,-5.229166666666666,2,-0.8
Station_5,108.24666408203089,2017-02-12,-3.6,0,131.125,1.3041666666666665,1039.979166666667,-6.104166666666667,2,-0.8
Station_5,116.27865524912711,2017-02-13,-0,0,216.41666666666666,1.0625000000000002,1036.5749999999998,-2.1499999999999995,2,-3.6
Station_5,102.93669576854478,2017-02-14,0.8,0,150.70833333333334,1.6999999999999995,1032.9541666666662,-3.016666666666667,2,-0
Station_5,99.047073239568,2017-02-15,2.7,0.1,194.41666666666666,3.0250000000000004,1022.8375,1.504166666666667,2,0.8
Station_5,91.21590772523356,2017-02-16,3.5,1,264.0416666666667,1.804166666666666,1017.8125,3.4000000000000004,2,2.7
Station_5,87.95486565102325,2017-02-17,2.1,0.5,244.20833333333334,2.7750000000000004,1020.5708333333331,1.9791666666666667,2,3.5
Station_5,93.43259464327792,2017-02-18,4.6,1.3,233.70833333333334,3.891666666666666,1011.9,4.075000000000001,2,2.1
Station_5,83.41182797241049,2017-02-19,6.2,9.1,246.20833333333334,5.883333333333333,1000.1250000000003,5.395833333333333,2,4.6
Station_5,76.7617703617346,2017-02-20,5.7,6.9,272.75,6.058333333333333,999.3499999999999,2.4749999999999996,2,6.2
Station_5,78.880175661647,2017-02-21,5.8,0.4,237.5,6.791666666666665,988.2874999999999,2.6166666666666667,2,5.7
Station_5,77.8828637115729,2017-02-22,3,12.9,200.83333333333334,4.450000000000001,985.8833333333333,1.1541666666666666,2,5.8
Station_5,90.34566239716798,2017-02-23,0.2,0,262.2083333333333,3.7708333333333335,999.4666666666668,-2.0125,2,3
Station_5,102.27791421414929,2017-02-24,0.5,7,224.70833333333334,3.8166666666666664,1010.5666666666666,-0.11666666666666681,2,0.2
Station_5,99.25023124850937,2017-02-25,5.6,3.4,236.20833333333334,3.7291666666666674,1001.65,5.558333333333334,2,0.5
Station_5,79.37755220783255,2017-02-26,6.6,0.4,182,4.470833333333333,998.333333333333,5.708333333333333,2,5.6
Station_5,74.86841778158397,2017-02-27,4.9,1.1,182.45833333333334,5.145833333333335,987.1166666666668,2.779166666666667,2,6.6
Station_5,82.0864014136042,2017-02-28,4.7,1.8,213.25,5.387499999999999,992.0666666666666,2.079166666666667,2,4.9
Station_5,72.15339968469436,2017-03-01,3.1,1.3,214.25,2.6375,997.6750000000001,1.895833333333333,3,4.7
Station_5,78.87553557317979,2017-03-02,4.5,0.6,204.25,3.3000000000000003,1004.9250000000002,2.3958333333333326,3,3.1
Station_5,73.10127754685807,2017-03-03,4,1.9,94,3.2291666666666665,999.9749999999999,1.695833333333333,3,4.5
Station_5,75.19892100921041,2017-03-04,3.8,2.6,92.54166666666667,5.204166666666667,1000.1750000000001,1.7666666666666668,3,4
Station_5,76.03444701184866,2017-03-05,0.8,0.1,68.04166666666667,5.175,1007.4541666666668,-2.0124999999999997,3,3.8
Station_5,89.72006727925219,2017-03-06,-0.7,0,171.08333333333334,3.5374999999999996,1013.7666666666665,-4.754166666666667,3,0.8
Station_5,95.17036368676206,2017-03-07,0.5,1,194.95833333333334,3.862500000000001,1015.5749999999999,-2.529166666666667,3,-0.7
Station_5,89.08533011579605,2017-03-08,4.2,0.8,191.625,2.9250000000000003,1012.4499999999998,3.674999999999999,3,0.5
Station_5,74.380922402164515,2017-03-09,4.4,0,245.5,3.7708333333333335,1018.7708333333336,1.3,3,4.2
Station_5,73.45705713183085,2017-03-10,3.1,0,202.875,1.4083333333333332,1025.7041666666667,-0.43333333333333335,3,4.4
Station_5,79.129400272037,2017-03-11,1.7,0,131.04166666666666,1.9583333333333337,1026.0833333333333,-1.3958333333333337,3,3.1
Station_5,84.87904166307881,2017-03-12,2.6,0,163.16666666666666,2.6374999999999997,1025.5666666666666,-0.02500000000000004,3,1.7
Station_5,80.63269822541238,2017-03-13,6.2,0,220.375,3.5124999999999997,1021.9333333333333,4.358333333333333,3,2.6
Station_5,66.32378225698668,2017-03-14,6.9,0,277.3333333333333,6.741666666666666,1019.9374999999999,2.4208333333333334,3,6.2
Station_5,63.37971659746331,2017-03-15,6.9,0.5,233.91666666666666,3.8708333333333322,1016.9166666666666,4.812499999999999,3,6.9
Station_5,62.868608007435846,2017-03-16,4.6,5.1,246.70833333333334,4.933333333333334,1002.8375,2.5208333333333335,3,6.9
Station_5,72.52322567132381,2017-03-17,2.5,2.6,262.9583333333333,4.125,994.5499999999998,1.3125000000000002,3,4.6
Station_5,81.76831724353028,2017-03-18,1.5,3.9,183.125,2.8166666666666664,1002.7583333333332,0.7999999999999998,3,2.5
Station_5,84.84954872435966,2017-03-19,5.9,10.1,196.95833333333334,3.1291666666666664,998.7666666666668,4.029166666666667,3,1.5
Station_5,67.45504403254807,2017-03-20,5.9,2.3,236.25,5.233333333333333,1000.2624999999999,2.6125000000000003,3,5.9
Station_5,67.52925913067723,2017-03-21,6.5,0,235.04166666666666,3.5583333333333322,1014.2958333333332,1.5833333333333333,3,5.9
Station_5,64.4527834192126,2017-03-22,4,0,214.25,1.6624999999999996,1024.3166666666666,0.20833333333333334,3,6.5
Station_5,75.21264302572823,2017-03-23,4.8,0,262.1666666666667,2.4249999999999994,1030.0625,-0.5291666666666666,3,4
Station_5,71.99555825004987,2017-03-24,6,0,308.25,3.9791666666666665,1026.3375000000003,2.629166666666667,3,4.8
Station_5,66.98761637227058,2017-03-25,5.6,0,264.7083333333333,1.5583333333333333,1025.8,2.7208333333333328,3,6
Station_5,68.77454782374075,2017-03-26,6.6,0,259.125,2.1291666666666664,1022.7125000000002,5.516666666666667,3,5.6
Station_5,64.43206995863437,2017-03-27,5.6,0,243.25,1.6333333333333335,1018.6500000000001,5.066666666666666,3,6.6
Station_5,68.47020350784697,2017-03-28,4.4,0.9,263.125,2.7166666666666663,1016.6874999999999,4.062499999999999,3,5.6
Station_5,73.59334310919529,2017-03-29,7.2,5.1,190.45833333333334,2.875,1020.1375000000002,6.266666666666667,3,4.4
Station_5,61.59888566046822,2017-03-30,11.7,0.5,181.75,2.4666666666666663,1013.875,9.462499999999999,3,7.2
Station_5,41.90898572700946,2017-03-31,10.7,0,202.70833333333334,1.7833333333333332,1011.0375,8.616666666666667,3,11.7
Station_5,36.67822770611988,2017-04-01,9.6,0.1,185.25,1.2958333333333336,1016.0000000000003,7.916666666666667,4,10.7
Station_5,41.730764978952834,2017-04-02,8.2,0,267.9583333333333,2.3583333333333334,1025.3833333333334,4.829166666666667,4,9.6
Station_5,47.88598655791673,2017-04-03,6.7,0.5,173.54166666666666,1.9874999999999998,1025.075,3.7541666666666664,4,8.2
Station_5,54.496371777598384,2017-04-04,7.6,0,274.0416666666667,5.329166666666667,1015.1166666666667,3.470833333333333,4,6.7
Station_5,50.553768467725476,2017-04-05,6.8,0.1,309.5416666666667,4.770833333333333,1016.5333333333332,2.8833333333333333,4,7.6
Station_5,54.02321566363093,2017-04-06,9.3,0,308.6666666666667,4.5125,1013.4124999999999,6.754166666666667,4,6.8
Station_5,43.120281828668865,2017-04-07,8.5,0,287.5416666666667,2.7583333333333333,1019.9,5.775000000000001,4,9.3
Station_5,46.74022460794591,2017-04-08,8.8,0,235.66666666666666,3.0583333333333336,1020.4333333333333,5.250000000000001,4,8.5
Station_5,45.38038133290836,2017-04-09,9.1,0,245.58333333333334,5.854166666666667,1009.0500000000001,4.220833333333334,4,8.8
Station_5,43.83000210979128,2017-04-10,6.8,3.9,286.5,6.4916666666666645,1013.2791666666667,1.0958333333333334,4,9.1
Station_5,54.091869528340915,2017-04-11,8,0.9,256.75,4.908333333333333,1002.7166666666668,5.658333333333332,4,6.8
Station_5,48.81324551393533,2017-04-12,6.9,2.4,280.6666666666667,4.241666666666667,1002.3750000000003,4.583333333333333,4,8
Station_5,53.52660378062703,2017-04-13,6.5,0.3,274.25,4.2,1007.2583333333332,2.416666666666667,4,6.9
Station_5,53.93120200651433,2017-04-14,1.8,15.8,66.29166666666667,3.5333333333333345,1005.0458333333331,0.6583333333333333,4,6.5
Station_5,74.72822825702495,2017-04-15,2.4,0,123.95833333333333,2.4916666666666663,1013.9416666666666,-1.9750000000000003,4,1.8
Station_5,72.09520950616465,2017-04-16,3.2,0,112.45833333333333,3.4625000000000004,1017.2166666666667,-2.0291666666666663,4,2.4
Station_5,68.81782105518053,2017-04-17,2.7,0,94.625,3.3749999999999996,1029.5874999999999,-3.6958333333333333,4,3.2
Station_5,70.86077630816482,2017-04-18,3.2,0,186.70833333333334,1.9166666666666663,1035.5666666666666,-3.7999999999999994,4,2.7
Station_5,68.58720796194571,2017-04-19,5.6,0,251.625,3.8958333333333326,1030.0416666666667,1.008333333333333,4,3.2
Station_5,58.97658353477961,2017-04-20,8.7,1.1,274.7083333333333,6.458333333333333,1014.775,5.737499999999998,4,5.6
Station_5,45.6943547590751,2017-04-21,7,0,294.5833333333333,6.037499999999999,1011.2416666666667,0.42916666666666686,4,8.7
Station_5,53.04284365608687,2017-04-22,6.2,1.4,293.125,5.125000000000001,1013.2583333333333,0.6791666666666668,4,7
Station_5,56.32814469859963,2017-04-23,5.5,2.7,216.5,5.364285714285715,1007.4571428571429,3.5714285714285716,4,6.2
Station_5,59.1232105948784,2017-04-24,4.5,2.2,247.78571428571428,4.164285714285715,999.5,1.9285714285714286,4,5.5
Station_5,63.404951908469315,2017-04-25,5.7,0,279.07142857142856,2.9642857142857144,1010.2071428571429,0.2857142857142857,4,4.5
Station_5,58.52086333368541,2017-04-26,6.1,1.6,207.75,2.941666666666667,1011.2458333333333,0.5458333333333332,4,5.7
Station_5,56.98259833401285,2017-04-27,7.5,2.8,155.70833333333334,4.095833333333333,1012.2541666666666,2.4708333333333337,4,6.1
Station_5,50.87157750241152,2017-04-28,6.2,2.5,108.58333333333333,2.695833333333333,1017.3416666666667,1.8,4,7.5
Station_5,56.486919120947015,2017-04-29,6.5,0,136.375,2.9791666666666665,1023.0833333333331,-0.3541666666666666,4,6.2
Station_5,55.33935158076449,2017-04-30,7.8,0,96.16666666666667,4.3,1023.5208333333331,-3.4250000000000003,4,6.5
Station_5,43.25281612689809,2017-05-01,9.6,0,82.16666666666667,4.091666666666666,1026.5125000000003,-2.9875000000000003,5,7.8
Station_5,34.90946380851766,2017-05-02,11.3,0,72.5,3.804166666666666,1029.0458333333333,-1.7874999999999999,5,9.6
Station_5,27.391944430099255,2017-05-03,10.6,0,51.416666666666664,5.937499999999999,1028.0041666666668,-2.816666666666667,5,11.3
Station_5,30.527860923145926,2017-05-04,10.6,0.2,69.08333333333333,3.320833333333333,1024.0166666666667,1.6041666666666667,5,10.6
Station_5,29.957442398293306,2017-05-05,13,0.2,193.04166666666666,1.7500000000000002,1016.7041666666668,2.8041666666666667,5,10.6
Station_5,20.19621004633831,2017-05-06,9.4,3.8,153.70833333333334,2.2125,1013.4208333333335,4.079166666666667,5,13
Station_5,36.12217702666249,2017-05-07,7.8,0.7,156.91666666666666,4.5875,1017.8833333333331,0.04583333333333337,5,9.4
Station_5,43.08186074463679,2017-05-08,6.3,5.8,225.125,2.945833333333333,1015.875,-1.7416666666666665,5,7.8
Station_5,49.18050734907847,2017-05-09,4.5,2.7,111.125,3.8125000000000004,1007.1166666666664,1.5791666666666673,5,6.3
Station_5,56.914675057656964,2017-05-10,5.8,2.4,118,2.941666666666667,1007.0916666666667,4.545833333333333,5,4.5
Station_5,51.65197011253636,2017-05-11,9,0,90.33333333333333,4.366666666666666,1009.9708333333332,2.212499999999999,5,5.8
Station_5,37.08417203242432,2017-05-12,12.9,0.1,108.58333333333333,3.8958333333333335,1013.3291666666669,4.45,5,9
Station_5,20.209264564833024,2017-05-13,13.9,0,161.45833333333334,1.875,1018.4499999999999,7.999999999999997,5,12.9
Station_5,16.739630973492847,2017-05-14,11.7,0,230.58333333333334,1.9624999999999997,1025.8541666666667,8.72916666666667,5,13.9
Station_5,25.388555451396403,2017-05-15,12.2,0.8,151.16666666666666,2.8958333333333326,1028.55,8.104166666666668,5,11.7
Station_5,22.75397493609228,2017-05-16,14.7,0,164.95833333333334,2.783333333333333,1021.6624999999998,12.408333333333333,5,12.2
Station_5,13.461433114849886,2017-05-17,19.4,0,143.08333333333334,3.2833333333333328,1012.5208333333334,10.716666666666667,5,14.7
Station_5,6.361952828728814,2017-05-18,18.6,0,146.20833333333334,1.6416666666666664,1010.1416666666665,12.75,5,19.4
Station_5,6.783648643281044,2017-05-19,15.4,0,229.33333333333334,3.4791666666666665,1016.0749999999999,10.020833333333332,5,18.6
Station_5,12.058569846224021,2017-05-20,14.9,0,302.5416666666667,3.4,1024.5041666666666,7.170833333333334,5,15.4
Station_5,13.444453972207338,2017-05-21,13.7,0,256.625,2.2750000000000004,1020.7625000000002,6.733333333333334,5,14.9
Station_5,17.167100785875082,2017-05-22,14.9,0,212.70833333333334,1.8625,1014.1291666666666,8.966666666666669,5,13.7
Station_5,13.449618197195914,2017-05-23,13.1,0.2,289.7083333333333,3.391666666666667,1015.4999999999999,9.570833333333335,5,14.9
Station_5,19.33931159881711,2017-05-24,14.6,0,296.9166666666667,4.054166666666667,1017.5458333333332,9.045833333333333,5,13.1
Station_5,14.004209975466477,2017-05-25,17.6,0,305.2083333333333,3.608333333333333,1020.0083333333332,10.549999999999999,5,14.6
Station_5,7.94404794053542,2017-05-26,17.7,0,143.08333333333334,2.216666666666667,1021.8291666666668,11.079166666666667,5,17.6
Station_5,7.820472160959138,2017-05-27,17.7,0,197.45833333333334,3.6958333333333333,1015.0208333333331,11.833333333333334,5,17.7
Station_5,7.646900563334917,2017-05-28,14.3,0,226.45833333333334,1.8250000000000004,1012.5708333333333,11.800000000000002,5,17.7
Station_5,15.201283656075283,2017-05-29,14.9,0.5,206.08333333333334,2.729166666666666,1009.525,12.975000000000001,5,14.3
Station_5,13.445910037612133,2017-05-30,13.6,0,267.0416666666667,6.391666666666668,1011.1416666666668,8.616666666666669,5,14.9
Station_5,17.706963087522457,2017-05-31,13.3,0,298.1666666666667,4.445833333333332,1017.0416666666666,6.979166666666668,5,13.6
Station_5,17.307225107433148,2017-06-01,13.5,0,206.66666666666666,2.7000000000000006,1017.9083333333334,8.891666666666667,6,13.3
Station_5,16.435782692600625,2017-06-02,14.6,0,147.25,2.8249999999999997,1015.8833333333332,7.704166666666666,6,13.5
Station_5,12.890686685561358,2017-06-03,13.3,9.6,178.54166666666666,1.7458333333333333,1008.9958333333333,10.262500000000001,6,14.6
Station_5,17.16280645426501,2017-06-04,14.5,0.5,218.41666666666666,3.1500000000000004,1011.3333333333335,8.9125,6,13.3
Station_5,13.018815489951033,2017-06-05,16,21.8,119.04166666666667,4.245833333333334,1005.3041666666667,10.483333333333334,6,14.5
Station_5,9.089107114797779,2017-06-06,13.1,6.3,198.54166666666666,5.5249999999999995,1002.5166666666669,10.262500000000001,6,16
Station_5,17.99074034878572,2017-06-07,13.9,5.8,215.54166666666666,5.095833333333333,1011.0333333333334,9.687500000000002,6,13.1
Station_5,14.632547819752753,2017-06-08,17.5,1.1,160.08333333333334,3.341666666666667,1011.0916666666667,13.329166666666666,6,13.9
Station_5,6.588054943702875,2017-06-09,16.4,0,240.45833333333334,2.358333333333333,1016.3166666666666,11.225000000000001,6,17.5
Station_5,8.326045836524342,2017-06-10,17.8,3.2,187.66666666666666,3.270833333333334,1013.1541666666664,13.625,6,16.4
Station_5,6.127719150066713,2017-06-11,15.1,0.1,236.52173913043478,5.547826086956521,1004.5500000000001,10.52608695652174,6,17.8
Station_5,11.38840744268043,2017-06-12,14.8,0,285.25,6.154166666666666,1008.7541666666666,9.804166666666669,6,15.1
Station_5,12.144266819810122,2017-06-13,16.1,0,292.9166666666667,3.850000000000001,1016.0500000000002,10.9125,6,14.8
Station_5,8.945295556670223,2017-06-14,16.8,3.6,218.54166666666666,2.1666666666666665,1014.7666666666668,12.620833333333335,6,16.1
Station_5,7.632361841087486,2017-06-15,15.8,5.5,252.66666666666666,4.908333333333334,1008.1541666666667,11.9375,6,16.8
Station_5,9.603245309223515,2017-06-16,16.3,0,293.25,4.445833333333334,1017.1833333333334,12.049999999999997,6,15.8
Station_5,8.453174158967007,2017-06-17,18.8,0,277.9166666666667,2.754166666666667,1021.1624999999999,14.691666666666665,6,16.3
Station_5,5.266876505013921,2017-06-18,19.7,0,274.25,2.545833333333333,1018.9875000000002,14.579166666666667,6,18.8
Station_5,4.6894139727954345,2017-06-19,16.6,0,296.3333333333333,5.679166666666667,1014.7416666666667,9.816666666666665,6,19.7
Station_5,7.982216743636605,2017-06-20,15.7,0,302.7083333333333,4.216666666666669,1015.2999999999998,9.049999999999999,6,16.6
Station_5,9.849465052587286,2017-06-21,14.6,1.2,181.95833333333334,1.666666666666667,1009.6750000000001,10.954166666666667,6,15.7
Station_5,12.662302648548435,2017-06-22,16.6,5.5,169.08333333333334,2.5624999999999996,1005.9375000000003,13.991666666666672,6,14.6
Station_5,7.976548389226099,2017-06-23,15.5,4,246.75,4.058333333333333,1005.0708333333331,12.008333333333333,6,16.6
Station_5,10.334747871126302,2017-06-24,15.3,3,238.41666666666666,5.5,1003.1458333333335,8.9375,6,15.5
Station_5,10.857644832531397,2017-06-25,14.4,0,264.625,5.720833333333334,1005.2083333333331,7.0874999999999995,6,15.3
Station_5,13.423828865305735,2017-06-26,14.9,0,227.29166666666666,2.7291666666666674,1010.6833333333334,6.6875,6,14.4
Station_6,NA,2017-01-01,0.3,0,307.6666666666667,2.970833333333333,1012.3083333333334,-2.833333333333334,1,NA
Station_6,106.20019570314426,2017-01-02,3.4,4,251.375,4.8500000000000005,1002.2125,1.5374999999999996,1,0.3
Station_6,95.60767803423849,2017-01-03,1.1,0,169.70833333333334,7.525000000000002,999.0374999999998,-3.4708333333333328,1,3.4
Station_6,110.07432731333054,2017-01-04,-7.1,0,33.25,4.8791666666666655,1032.1333333333337,-12.770833333333336,1,1.1
Station_6,133.45132859970226,2017-01-05,-8,0.1,141.04166666666666,2.3291666666666666,1039.6625000000001,-12.483333333333329,1,-7.1
Station_6,137.72330380667643,2017-01-06,-1,3.4,143.41666666666666,3.8458333333333314,1024.0208333333333,-2.254166666666667,1,-8
Station_6,112.91365225296624,2017-01-07,-1.4,0,158.04166666666666,2.2416666666666667,1028.3041666666668,-1.6083333333333334,1,-1
Station_6,112.93718186548452,2017-01-08,1.8,0.3,204.375,3.8833333333333333,1020.525,1.4666666666666668,1,-1.4
Station_6,101.54070013229804,2017-01-09,0.7,0.2,168.29166666666666,5.008333333333333,1010.4833333333332,-0.3791666666666668,1,1.8
Station_6,104.94841630344743,2017-01-10,2.4,4.6,203.95833333333334,7.358333333333332,992.9666666666668,1.3416666666666668,1,0.7
Station_6,98.70519137362157,2017-01-11,3,0,244.16666666666666,5.720833333333334,990.7291666666666,0.4333333333333333,1,2.4
Station_6,97.3375690850097,2017-01-12,0.3,0,166,1.4666666666666666,991.4791666666666,-0.25833333333333336,1,3
Station_6,107.56695373521379,2017-01-13,-0.4,1,220.25,1.7499999999999993,998.5625,-0.45416666666666666,1,0.3
Station_6,111.0745284485221,2017-01-14,-1.9,0,276.75,3.4999999999999996,1014.2166666666668,-3.283333333333333,1,-0.4
Station_6,117.3837968000089,2017-01-15,-3.3,0,218.29166666666666,2.758333333333333,1026.5708333333332,-4.8625,1,-1.9
Station_6,121.27601035832211,2017-01-16,-1.7,0,169.91666666666666,2.0541666666666667,1035.6833333333332,-3.5833333333333335,1,-3.3
Station_6,114.12745498373414,2017-01-17,1.6,0.8,229.625,3.6916666666666664,1034.8875,1.133333333333333,1,-1.7
Station_6,101.31661864504039,2017-01-18,4.4,0,252.33333333333334,3.2000000000000006,1032.2958333333333,3.9041666666666655,1,1.6
Station_6,91.30411292513699,2017-01-19,5.4,0,275.7083333333333,3.400000000000001,1030.0541666666666,4.120833333333333,1,4.4
Station_6,88.0425626216115,2017-01-20,2.6,0,214.875,1.2333333333333332,1030.3083333333334,2.2249999999999996,1,5.4
Station_6,98.19965877903397,2017-01-21,2.1,0,190.83333333333334,1.6624999999999999,1028.1208333333332,2.0083333333333333,1,2.6
Station_6,100.06768988686463,2017-01-22,1.8,0,247.625,2.5708333333333333,1022.7041666666664,1.1375,1,2.1
Station_6,100.97499587009543,2017-01-23,2.4,0,267.3333333333333,2.408333333333333,1024.9875000000004,2.3125000000000004,1,1.8
Station_6,99.25307588924792,2017-01-24,1,0,260.5416666666667,2.5416666666666665,1030.7291666666665,0.7083333333333335,1,2.4
Station_6,104.73328801464473,2017-01-25,0.1,0,203.70833333333334,2.1583333333333337,1031.3958333333333,-0.9458333333333333,1,1
Station_6,107.88413683532937,2017-01-26,0.4,0.2,136.375,2.183333333333333,1024.75,-0.8958333333333336,1,0.1
Station_6,107.0894180047278,2017-01-27,-0.2,0,133.25,1.970833333333333,1020.7208333333334,-1.4083333333333334,1,0.4
Station_6,108.76611437114971,2017-01-28,0.9,1.5,180.625,3.5833333333333335,1016.0083333333336,0.3416666666666672,1,-0.2
Station_6,104.3629329670311,2017-01-29,1.9,0,121.20833333333333,2.4041666666666663,1017.1458333333334,1.6500000000000001,1,0.9
Station_6,100.87974545520859,2017-01-30,1.5,0,82.54166666666667,3.066666666666667,1021.0083333333333,0.054166666666666675,1,1.9
Station_6,102.54577717084527,2017-01-31,0.9,0,135.83333333333334,2.9374999999999996,1021.6458333333331,-0.7916666666666669,1,1.5
Station_6,105.75042870873418,2017-02-01,0.2,0,145.16666666666666,4.145833333333333,1014.3958333333334,-1.0708333333333335,2,0.9
Station_6,108.17093415455662,2017-02-02,0.5,0.1,121.375,3.629166666666667,1009.1250000000001,0.033333333333333354,2,0.2
Station_6,106.40931933370507,2017-02-03,2.3,2.1,125.95833333333333,3.5416666666666665,1005.4708333333334,1.9666666666666661,2,0.5
Station_6,100.17701769752887,2017-02-04,1.4,1.4,87.5,3.3375,1010.0500000000002,1.070833333333333,2,2.3
Station_6,103.92358015693377,2017-02-05,0.2,0.2,60.666666666666664,4.795833333333333,1024.7833333333333,-1.9041666666666668,2,1.4
Station_6,109.95470756830748,2017-02-06,-2.4,0.3,64.375,5.099999999999999,1030.2124999999999,-5.570833333333333,2,0.2
Station_6,119.65178468047,2017-02-07,-3.1,2.2,61.208333333333336,5.420833333333332,1034.2291666666667,-5.033333333333334,2,-2.4
Station_6,122.1821978884056,2017-02-08,-3.4,0.2,75.29166666666667,2.4458333333333333,1036.4916666666668,-5.258333333333332,2,-3.1
Station_6,121.96587228782614,2017-02-09,-0.8,0,84.5,3.3499999999999996,1034.1833333333336,-2.966666666666667,2,-3.4
Station_6,112.52558134595564,2017-02-10,-0.8,0,83.08333333333333,4.445833333333334,1034.7458333333334,-4.4750000000000005,2,-0.8
Station_6,112.52558134595564,2017-02-11,-0.8,0,73.33333333333333,3.375,1038.9416666666668,-5.229166666666666,2,-0.8
